artist,artist_id,track,track_duration,composer,composition_id,score_path,midi_path,youtube_links
Vladimir Ashkenazy,6,Variations on a Theme of Chopin: Variation 22. Maestoso,268.72,Sergei Rachmaninoff,21,,Sergei_Rachmaninoff/Variations_on_a_Theme_of_Chopin/Variation_22._Maestoso/00081.mid,https://www.youtube.com/watch?v=fYwNrOMamBc
Vladimir Ashkenazy,6,Variations on a Theme of Chopin: Variation 4.,50.626,Sergei Rachmaninoff,22,,Sergei_Rachmaninoff/Variations_on_a_Theme_of_Chopin/Variation_4./00082.mid,https://www.youtube.com/watch?v=6NEn_FZqyAk
Vladimir Ashkenazy,6,Variations on a Theme of Chopin: Variation 13. Largo,67.613,Sergei Rachmaninoff,23,,Sergei_Rachmaninoff/Variations_on_a_Theme_of_Chopin/Variation_13._Largo/00083.mid,https://www.youtube.com/watch?v=g6qER8GbYJw
Vladimir Ashkenazy,6,Variations on a Theme of Chopin: Variation 15. Allegro scherzando,76.56,Sergei Rachmaninoff,24,,Sergei_Rachmaninoff/Variations_on_a_Theme_of_Chopin/Variation_15._Allegro_scherzando/00084.mid,https://www.youtube.com/watch?v=urcUoYeuQWw
Vladimir Ashkenazy,6,Variations on a Theme of Chopin: Variation 12. Moderato,130.919,Sergei Rachmaninoff,25,,Sergei_Rachmaninoff/Variations_on_a_Theme_of_Chopin/Variation_12._Moderato/00085.mid,https://www.youtube.com/watch?v=06V1rCfTvns
Vladimir Ashkenazy,6,Variations on a Theme of Chopin: Variation 3.,17,Sergei Rachmaninoff,26,,Sergei_Rachmaninoff/Variations_on_a_Theme_of_Chopin/Variation_3./00086.mid,https://www.youtube.com/watch?v=_8sKMdb6EKE
Vladimir Ashkenazy,6,Variations on a Theme of Chopin: Variation 19. Allegro vivace,71.973,Sergei Rachmaninoff,27,,Sergei_Rachmaninoff/Variations_on_a_Theme_of_Chopin/Variation_19._Allegro_vivace/00087.mid,https://www.youtube.com/watch?v=drOkK8OkVRI
Vladimir Ashkenazy,6,Variations on a Theme of Chopin: Variation 17. Grave,74.186,Sergei Rachmaninoff,28,,Sergei_Rachmaninoff/Variations_on_a_Theme_of_Chopin/Variation_17._Grave/00088.mid,https://www.youtube.com/watch?v=eV0DkcmCAAI
Vladimir Ashkenazy,6,Variations on a Theme of Chopin: Variation 9.,20.613,Sergei Rachmaninoff,29,,Sergei_Rachmaninoff/Variations_on_a_Theme_of_Chopin/Variation_9./00089.mid,https://www.youtube.com/watch?v=A1bd5RZsIW8
Vladimir Ashkenazy,6,Variations on a Theme of Chopin: Variation 6. Meno mosso,59.746,Sergei Rachmaninoff,30,,Sergei_Rachmaninoff/Variations_on_a_Theme_of_Chopin/Variation_6._Meno_mosso/00090.mid,https://www.youtube.com/watch?v=YAzPaHMN3Fg
Vladimir Ashkenazy,6,Variations on a Theme of Chopin: Variation 7. Allegro,17.44,Sergei Rachmaninoff,31,,Sergei_Rachmaninoff/Variations_on_a_Theme_of_Chopin/Variation_7._Allegro/00091.mid,https://www.youtube.com/watch?v=jX0v-W_BRw8
Vladimir Ashkenazy,6,Variations on a Theme of Chopin: Variation 18. Più mosso,57.746,Sergei Rachmaninoff,32,,Sergei_Rachmaninoff/Variations_on_a_Theme_of_Chopin/Variation_18._Più_mosso/00092.mid,https://www.youtube.com/watch?v=w5cISBtYrK0
Vladimir Ashkenazy,6,Variations on a Theme of Chopin: Variation 5: Meno mosso,30.106,Sergei Rachmaninoff,33,,Sergei_Rachmaninoff/Variations_on_a_Theme_of_Chopin/Variation_5:_Meno_mosso/00093.mid,https://www.youtube.com/watch?v=YRmE07yHBBY
Vladimir Ashkenazy,6,Variations on a Theme of Chopin: Variation 21. Andante,173.186,Sergei Rachmaninoff,34,,Sergei_Rachmaninoff/Variations_on_a_Theme_of_Chopin/Variation_21._Andante/00094.mid,https://www.youtube.com/watch?v=d6ieouNgwVo
Vladimir Ashkenazy,6,Variations on a Theme of Chopin: Variation 16. Lento,77.32,Sergei Rachmaninoff,35,,Sergei_Rachmaninoff/Variations_on_a_Theme_of_Chopin/Variation_16._Lento/00095.mid,https://www.youtube.com/watch?v=kxSr20_b29s
Vladimir Ashkenazy,6,Variations on a Theme of Chopin: Variation 11. Lento,78.12,Sergei Rachmaninoff,36,,Sergei_Rachmaninoff/Variations_on_a_Theme_of_Chopin/Variation_11._Lento/00096.mid,https://www.youtube.com/watch?v=yHaMDLD5bwA
Vladimir Ashkenazy,6,Variations on a Theme of Chopin: Variation 2: Allegro,19.173,Sergei Rachmaninoff,37,,Sergei_Rachmaninoff/Variations_on_a_Theme_of_Chopin/Variation_2:_Allegro/00097.mid,https://www.youtube.com/watch?v=hyMkbHoobNs
Vladimir Ashkenazy,6,Variations on a Theme of Chopin: Variation 14. Moderato,92.96,Sergei Rachmaninoff,38,,Sergei_Rachmaninoff/Variations_on_a_Theme_of_Chopin/Variation_14._Moderato/00098.mid,https://www.youtube.com/watch?v=PTTEhpyVWmc
Vladimir Ashkenazy,6,Variations on a Theme of Chopin: Variation 8.,18.48,Sergei Rachmaninoff,39,,Sergei_Rachmaninoff/Variations_on_a_Theme_of_Chopin/Variation_8./00099.mid,https://www.youtube.com/watch?v=ndMn5GXIwm4
Vladimir Ashkenazy,6,Variations on a Theme of Chopin: Variation 1: Moderato,26.84,Sergei Rachmaninoff,40,,Sergei_Rachmaninoff/Variations_on_a_Theme_of_Chopin/Variation_1:_Moderato/00100.mid,https://www.youtube.com/watch?v=jzQkhI-PcpI
Vladimir Ashkenazy,6,"Piano Sonata No.1 in D minor, Op.28: 2. Lento",519.386,Sergei Rachmaninoff,41,,"Sergei_Rachmaninoff/Piano_Sonata_No.1_in_D_minor,_Op.28/2._Lento/00101.mid",https://www.youtube.com/watch?v=cf5j1vqsE2U
Nikolai Lugansky,41,"Piano Sonata No. 1 in D Minor, Op. 28: II. Lento",512.28,Sergei Rachmaninoff,41,,"Sergei_Rachmaninoff/Piano_Sonata_No.1_in_D_minor,_Op.28/2._Lento/00102.mid",https://www.youtube.com/watch?v=nQhnyjCcFYY
Vladimir Ashkenazy,6,"Piano Sonata No.1 in D minor, Op.28: 1. Allegro moderato",713.36,Sergei Rachmaninoff,42,,"Sergei_Rachmaninoff/Piano_Sonata_No.1_in_D_minor,_Op.28/1._Allegro_moderato/00103.mid",https://www.youtube.com/watch?v=qwsRnZU2vQk
Vladimir Ashkenazy,6,"Piano Sonata No.1 in D minor, Op.28: 3. Allegro molto",789.586,Sergei Rachmaninoff,43,,"Sergei_Rachmaninoff/Piano_Sonata_No.1_in_D_minor,_Op.28/3._Allegro_molto/00104.mid",https://www.youtube.com/watch?v=EBpjQ_7SErw
Nikolai Lugansky,41,"Piano Sonata No. 1 in D Minor, Op. 28: I. Allegro moderato",798.733,Sergei Rachmaninoff,42,,"Sergei_Rachmaninoff/Piano_Sonata_No.1_in_D_minor,_Op.28/1._Allegro_moderato/00105.mid",https://www.youtube.com/watch?v=Wf6w9Xcsihc
Nikolai Lugansky,41,"Piano Sonata No. 1 in D Minor, Op. 28: III. Allegro molto",858.333,Sergei Rachmaninoff,43,,"Sergei_Rachmaninoff/Piano_Sonata_No.1_in_D_minor,_Op.28/3._Allegro_molto/00106.mid",https://www.youtube.com/watch?v=n2lNdUV67RQ
Vladimir Ashkenazy,6,"Morceaux de Salon, Op.10: 5. Humoreske",194.08,Sergei Rachmaninoff,44,,"Sergei_Rachmaninoff/Morceaux_de_Salon,_Op.10/5._Humoreske/00107.mid",https://www.youtube.com/watch?v=H0mIm0LiP_8
Vladimir Ashkenazy,6,"Morceaux de Salon, Op.10: 4. Mélodie",240.706,Sergei Rachmaninoff,45,,"Sergei_Rachmaninoff/Morceaux_de_Salon,_Op.10/4._Mélodie/00108.mid",https://www.youtube.com/watch?v=5Ri8fmjzPzo
Vladimir Ashkenazy,6,"Morceaux de Salon, Op.10: 6. Romanze",224.546,Sergei Rachmaninoff,46,,"Sergei_Rachmaninoff/Morceaux_de_Salon,_Op.10/6._Romanze/00109.mid",https://www.youtube.com/watch?v=eT7tQAgJWs0
Vladimir Ashkenazy,6,"Morceaux de Salon, Op.10: 1. Nocturne",295.12,Sergei Rachmaninoff,47,,"Sergei_Rachmaninoff/Morceaux_de_Salon,_Op.10/1._Nocturne/00110.mid",https://www.youtube.com/watch?v=iyNTyNUfu1M
Vladimir Ashkenazy,6,"Morceaux de Salon, Op.10: 2. Valse",226.8,Sergei Rachmaninoff,48,,"Sergei_Rachmaninoff/Morceaux_de_Salon,_Op.10/2._Valse/00111.mid",https://www.youtube.com/watch?v=4ZClZsKNF8k
Vladimir Ashkenazy,6,"Morceaux de Salon, Op.10: 7. Mazurka",299.946,Sergei Rachmaninoff,49,,"Sergei_Rachmaninoff/Morceaux_de_Salon,_Op.10/7._Mazurka/00112.mid",https://www.youtube.com/watch?v=E63KHbUbSyI
Vladimir Horowitz,2,"7 Morceaux de salon, Op. 10: No. 3, Barcarolle in G Minor",237.613,Sergei Rachmaninoff,50,,"Sergei_Rachmaninoff/Morceaux_de_Salon,_Op.10/3._Barcarolle/00113.mid",https://www.youtube.com/watch?v=BNkibtVwAKs
Vladimir Horowitz,2,"7 Morceaux de salon, Op. 10: No. 3, Barcarolle in G Minor",241.933,Sergei Rachmaninoff,50,,"Sergei_Rachmaninoff/Morceaux_de_Salon,_Op.10/3._Barcarolle/00114.mid",https://www.youtube.com/watch?v=iaoMP6ORqdg
Vladimir Horowitz,2,"7 Morceaux de salon, Op. 10: No. 3, Barcarolle in G Minor",242.133,Sergei Rachmaninoff,50,,"Sergei_Rachmaninoff/Morceaux_de_Salon,_Op.10/3._Barcarolle/00115.mid",https://www.youtube.com/watch?v=VFfkkJrtJ74
Vladimir Ashkenazy,6,"Morceaux de Salon, Op.10: 3. Barcarolle",248.24,Sergei Rachmaninoff,50,,"Sergei_Rachmaninoff/Morceaux_de_Salon,_Op.10/3._Barcarolle/00116.mid",https://www.youtube.com/watch?v=Y3lzMmIM-aU
Vladimir Ashkenazy,6,"Etudes-Tableaux, Op.39: No.8 in D Minor",190.226,Sergei Rachmaninoff,51,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.8_in_D_Minor/00117.mid",https://www.youtube.com/watch?v=ktaG3egWn_Q
Vladimir Ashkenazy,6,"Etudes-Tableaux, Op.39: No.8 in D Minor",188.08,Sergei Rachmaninoff,51,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.8_in_D_Minor/00118.mid",https://www.youtube.com/watch?v=JmU3H4r8YJI
Nikolai Lugansky,41,"Etudes-tableaux, Op. 39: No. 8 in D Minor. Allegro moderato",195.133,Sergei Rachmaninoff,51,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.8_in_D_Minor/00119.mid",https://www.youtube.com/watch?v=1Nvj3d5jpa4
Emil Gilels,1,"Études-tableaux, Op. 39: No. 5 in E-Flat Minor",284.826,Sergei Rachmaninoff,52,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00120.mid",https://www.youtube.com/watch?v=iezlFtduN-A
Vladimir Horowitz,2,"Etudes-tableaux, Op. 39: No. 5 in E-Flat Minor",316.586,Sergei Rachmaninoff,52,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00121.mid",https://www.youtube.com/watch?v=a-WseOtFTvo
Vladimir Horowitz,2,"Etudes-tableaux, Op. 39: No. 5 in E-Flat Minor",331.386,Sergei Rachmaninoff,52,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00122.mid",https://www.youtube.com/watch?v=uHM61CTYIRc
Vladimir Horowitz,2,"Etudes-tableaux, Op. 39: No. 5 in E-Flat Minor",298.266,Sergei Rachmaninoff,52,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00123.mid",https://www.youtube.com/watch?v=BUvPlXJ7YDg
Vladimir Horowitz,2,"Etudes-tableaux, Op. 39: No. 5 in E-Flat Minor",324.733,Sergei Rachmaninoff,52,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00124.mid",https://www.youtube.com/watch?v=vWckNDXZyQE
Vladimir Horowitz,2,"Etudes-tableaux, Op. 39: No. 5 in E-Flat Minor",281.28,Sergei Rachmaninoff,52,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00125.mid",https://www.youtube.com/watch?v=bQDrA7GfokY
Vladimir Ashkenazy,6,"Etudes-Tableaux, Op. 39: No. 5 in E-Flat Minor",316.066,Sergei Rachmaninoff,52,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00126.mid",https://www.youtube.com/watch?v=onxEx9uTDPE
Vladimir Ashkenazy,6,"Etudes-Tableaux, Op. 39: No. 5 in E-Flat Minor",314.066,Sergei Rachmaninoff,52,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00127.mid",https://www.youtube.com/watch?v=efGfSqhE7Uc
Yuja Wang,14,"Études-Tableaux, Op. 39: No. 5 in E-Flat Minor",276.8,Sergei Rachmaninoff,52,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00128.mid",https://www.youtube.com/watch?v=V0f47L5sMAU
Evgeny Kissin,20,"Études-tableaux, Op. 39: No. 5 in E-Flat Minor",302.533,Sergei Rachmaninoff,52,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00129.mid",https://www.youtube.com/watch?v=9IC4mXoTp14
Nikolai Lugansky,41,"Etudes-tableaux, Op. 39: No. 5 in E-Flat Minor. Appassionato",315.733,Sergei Rachmaninoff,52,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00130.mid",https://www.youtube.com/watch?v=CRbBFKZymN0
Sviatoslav Richter,0,"Études-tableaux, Op. 39: No. 9 in D Major. Allegro moderato (Live)",203.506,Sergei Rachmaninoff,53,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.9_in_D_Major/00131.mid",https://www.youtube.com/watch?v=5QyDt3FSgvE
Sviatoslav Richter,0,"Etudes-Tableaux, Op. 39: No. 9 in D Major, Allegro moderato. Tempo di marcia",227.16,Sergei Rachmaninoff,53,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.9_in_D_Major/00132.mid",https://www.youtube.com/watch?v=PCjnpk_wSDw
Vladimir Horowitz,2,"Etudes-tableaux, Op. 39: No. 9 in D Major",239.84,Sergei Rachmaninoff,53,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.9_in_D_Major/00133.mid",https://www.youtube.com/watch?v=ADqnI6xnKxk
Vladimir Horowitz,2,"Etudes-tableaux, Op. 39: No. 9 in D Major",241.24,Sergei Rachmaninoff,53,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.9_in_D_Major/00134.mid",https://www.youtube.com/watch?v=dKfH1HcErtA
Vladimir Horowitz,2,"Etudes-tableaux, Op. 39: No. 9 in D Major",230.533,Sergei Rachmaninoff,53,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.9_in_D_Major/00135.mid",https://www.youtube.com/watch?v=WLx6OZS_TXo
Vladimir Horowitz,2,"Etudes-tableaux, Op. 39: No. 9 in D Major",262.213,Sergei Rachmaninoff,53,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.9_in_D_Major/00136.mid",https://www.youtube.com/watch?v=cBPtW1MPJC4
Vladimir Ashkenazy,6,"Etudes-Tableaux, Op.39: No.9 in D Major",216.88,Sergei Rachmaninoff,53,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.9_in_D_Major/00137.mid",https://www.youtube.com/watch?v=EZv6ms7Zp5c
Vladimir Ashkenazy,6,"Etudes-Tableaux, Op.39: No.9 in D Major",214.173,Sergei Rachmaninoff,53,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.9_in_D_Major/00138.mid",https://www.youtube.com/watch?v=BhWLSBfuIlc
Nikolai Lugansky,41,"Etudes-tableaux, Op. 39: No. 9 in D Major. Allegro moderato. Tempo di marcia",219.6,Sergei Rachmaninoff,53,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.9_in_D_Major/00139.mid",https://www.youtube.com/watch?v=kPRKOQbjYdk
Sviatoslav Richter,0,"Études-tableaux, Op. 39: No. 3 in F-Sharp Minor. Allegro molto (Live)",152.08,Sergei Rachmaninoff,54,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.3_in_F_Sharp_Minor/00140.mid",https://www.youtube.com/watch?v=3Ll3_rOkmxI
Sviatoslav Richter,0,"Etudes-Tableaux, Op. 39: No. 3 in F-Sharp Minor, Allegro molto",172.173,Sergei Rachmaninoff,54,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.3_in_F_Sharp_Minor/00141.mid",https://www.youtube.com/watch?v=9Zcugf_Kxjk
Vladimir Ashkenazy,6,"Etudes-Tableaux, Op.39: No.3 in F Sharp Minor",164.08,Sergei Rachmaninoff,54,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.3_in_F_Sharp_Minor/00142.mid",https://www.youtube.com/watch?v=EqmcDn7yWEA
Vladimir Ashkenazy,6,"Etudes-Tableaux, Op.39: No.3 in F Sharp Minor",164.066,Sergei Rachmaninoff,54,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.3_in_F_Sharp_Minor/00143.mid",https://www.youtube.com/watch?v=1BSQfosLNjY
Nikolai Lugansky,41,"Etudes-tableaux, Op. 39: No. 3 in F-Sharp Minor. Allegro molto",152.56,Sergei Rachmaninoff,54,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.3_in_F_Sharp_Minor/00144.mid",https://www.youtube.com/watch?v=Nb3nW-Kg3kQ
Sviatoslav Richter,0,"Etudes-Tableaux, Op. 39: No. 7 in C Minor, Lento",424.333,Sergei Rachmaninoff,55,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.7_in_C_Minor/00145.mid",https://www.youtube.com/watch?v=fTBThL97Nt4
Vladimir Horowitz,2,"Etude-tableau, Op. 39, No. 7, in C Minor",331.2,Sergei Rachmaninoff,55,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.7_in_C_Minor/00146.mid",https://www.youtube.com/watch?v=B-MWZDuhE40
Vladimir Ashkenazy,6,"Etudes-Tableaux, Op.39: No.7 in C Minor",422.146,Sergei Rachmaninoff,55,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.7_in_C_Minor/00147.mid",https://www.youtube.com/watch?v=F9tM9CynG2M
Vladimir Ashkenazy,6,"Etudes-Tableaux, Op.39: No.7 in C Minor",419.813,Sergei Rachmaninoff,55,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.7_in_C_Minor/00148.mid",https://www.youtube.com/watch?v=jEFRnqV447E
Nikolai Lugansky,41,"Etudes-tableaux, Op. 39: No. 7 in C Minor. Lento lugubre",461.693,Sergei Rachmaninoff,55,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.7_in_C_Minor/00149.mid",https://www.youtube.com/watch?v=6dqZy841tAg
Sviatoslav Richter,0,"Etudes-Tableaux, Op. 39: No. 1 in C Minor. Allegro agitato",179.826,Sergei Rachmaninoff,56,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.1_in_C_Minor/00150.mid",https://www.youtube.com/watch?v=FWcsmIFnnQo
Emil Gilels,1,"Études-tableaux, Op. 39: No. 1 in C Minor",168.72,Sergei Rachmaninoff,56,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.1_in_C_Minor/00151.mid",https://www.youtube.com/watch?v=7akGVkpjuPI
Emil Gilels,1,"Études-tableaux, Op. 39: No. 1 in C Minor",168.44,Sergei Rachmaninoff,56,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.1_in_C_Minor/00152.mid",https://www.youtube.com/watch?v=KB8i8Pe-VP0
Emil Gilels,1,"Etudes-tableaux, Op. 39: No. 1 in C Minor",166.973,Sergei Rachmaninoff,56,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.1_in_C_Minor/00153.mid",https://www.youtube.com/watch?v=txu3b1kMjlg
Vladimir Ashkenazy,6,"Etudes-Tableaux, Op.39: No.1 in C Minor",166.533,Sergei Rachmaninoff,56,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.1_in_C_Minor/00154.mid",https://www.youtube.com/watch?v=8CmbHu1j8LM
Yuja Wang,14,"Études-Tableaux, Op. 39: No. 1 in C Minor - Live at Philharmonie, Berlin / 2018",204.533,Sergei Rachmaninoff,56,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.1_in_C_Minor/00155.mid",https://www.youtube.com/watch?v=DeahJxsFcAw
Evgeny Kissin,20,"Études-tableaux, Op. 39: No. 1 in C Minor",203.826,Sergei Rachmaninoff,56,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.1_in_C_Minor/00156.mid",https://www.youtube.com/watch?v=EfmLmioH_mE
Evgeny Kissin,20,"Études-tableaux, Op. 39: No. 1 in C Minor",215.333,Sergei Rachmaninoff,56,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.1_in_C_Minor/00157.mid",https://www.youtube.com/watch?v=VhEwL0jL4J4
Nikolai Lugansky,41,"Etudes-tableaux, Op. 39: No. 1 in C Minor. Allegro agitato",183.84,Sergei Rachmaninoff,56,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.1_in_C_Minor/00158.mid",https://www.youtube.com/watch?v=BthgRq3Z9HQ
Vladimir Ashkenazy,6,"Etudes-Tableaux, Op.39: No.6 in A Minor",152.92,Sergei Rachmaninoff,57,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/Rachmaninov_Etude-Tableau_op._39_no._6.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/00159.mid",https://www.youtube.com/watch?v=Dg425N6mZT8
Yuja Wang,14,"Études-Tableaux, Op. 39: No. 6 in A Minor",151.28,Sergei Rachmaninoff,57,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/Rachmaninov_Etude-Tableau_op._39_no._6.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/00160.mid",https://www.youtube.com/watch?v=GK2yDsxZi1o
Evgeny Kissin,20,"Études-tableaux, Op. 39: No. 6 in A Minor",180.026,Sergei Rachmaninoff,57,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/Rachmaninov_Etude-Tableau_op._39_no._6.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/00161.mid",https://www.youtube.com/watch?v=vAT-kKD0AOA
Leif Ove Andsnes,36,"Rachmaninov: Études-Tableaux, Op. 39: No. 6 in A Minor",182.373,Sergei Rachmaninoff,57,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/Rachmaninov_Etude-Tableau_op._39_no._6.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/00162.mid",https://www.youtube.com/watch?v=C-npTdu0E9c
Nikolai Lugansky,41,"Etudes-tableaux, Op. 39: No. 6 in A Minor. Allegro",165.466,Sergei Rachmaninoff,57,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/Rachmaninov_Etude-Tableau_op._39_no._6.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/00163.mid",https://www.youtube.com/watch?v=-01Kj-SosZk
Valentina Lisitsa,42,"Etudes-Tableaux, Op.39: No.6 in A minor - Live At The Royal Albert Hall/2012",147.653,Sergei Rachmaninoff,57,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/Rachmaninov_Etude-Tableau_op._39_no._6.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/00164.mid",https://www.youtube.com/watch?v=pP6SF1ui3JI
Sviatoslav Richter,0,"Etudes-Tableaux, Op. 39: No. 4 in B Minor, Allegro assai",220.666,Sergei Rachmaninoff,58,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.4_in_B_Minor/00165.mid",https://www.youtube.com/watch?v=57Hzllh-Eas
Vladimir Ashkenazy,6,"Etudes-Tableaux, Op.39: No.4 in B Minor",220.013,Sergei Rachmaninoff,58,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.4_in_B_Minor/00166.mid",https://www.youtube.com/watch?v=ExmjjY520YQ
Vladimir Ashkenazy,6,"Etudes-Tableaux, Op.39: No.4 in B Minor",217.8,Sergei Rachmaninoff,58,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.4_in_B_Minor/00167.mid",https://www.youtube.com/watch?v=yFZ83TIO5yQ
Evgeny Kissin,20,"Études-tableaux, Op. 39: No. 4 in B Minor",203.533,Sergei Rachmaninoff,58,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.4_in_B_Minor/00168.mid",https://www.youtube.com/watch?v=nnjGjWTu-s8
Evgeny Kissin,20,"Études-tableaux, Op. 39: No. 4 in B Minor",209.373,Sergei Rachmaninoff,58,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.4_in_B_Minor/00169.mid",https://www.youtube.com/watch?v=lJDaFRIjk28
Nikolai Lugansky,41,"Etudes-tableaux, Op. 39: No. 4 in B Minor. Allegro assai",218.106,Sergei Rachmaninoff,58,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.4_in_B_Minor/00170.mid",https://www.youtube.com/watch?v=YhR2eijz8gk
